User,Message,Sentiment
อรุณีย์ ส.,วัสดุที่ทนทานและมีคุณภาพสูง การสำรองพลังงานที่เชื่อถือได้ หลอกชัดๆ ไหนบอกว่า เเอมไง ชาร์ตโทรศัพท์ใด้เเค่เอง โทรศัพท์เเบตมันเเค่เเอมร์เอง เเย่สุดๆ,Negative
navarut,รูปตัวอย่างเป็นขายาวแต่ได้เป็นขาสั้นกลับมาค่ะ อันนี้ถือว่าหลอกลวงผู้บริโภคหรือเปล่าคะ,Negative
****2,เนื้อผ้า,Negative
Phatchariya P.,สินค้าไม่ตรงปกค่ะเสียความรู้สึกมากกให้ดาวพอค่ะ,Negative
9***8,ใส่สบายใช้ดีๆๆๆๆๆๆๆๆๆๆๆไๆๆๆๆๆๆๆๆๆๆๆๆๆไ,Negative
ที่ดิน_(ทั่วไทย),ให้ดาวไว้ก่อน สั่งตัวจ่ายเงินแล้ว ส่งมาให้แคตัวบอกว่าเดี๋ยวส่งมาเพิ่ม ถ้าส่งมาถึงจะมาเพิ่มดาวให้,Negative
ล***.,สีซีดเก่าไม่สวย,Negative
Thitima C.,ร้านส่งไวเกงสวยสั่งรอบที่แล้วค่ะ รอบก่อนสั่งสีดำไป ชอบมากด,Negative
น***.,ไม่ตรงปกเพราะความยาวกางเกงบนหน้าเว็บไซต์เขียนไว้ นิ้ว แต่พอวัดความยาวของกางเกงจริงๆแล้วได้แค่,Negative
วิไลพร ท.,ผ้าสมราคาดีค่ะ ใส่ครั้งเดียวขาดหมดเลยค่ะทั้งเป้าและขา,Negative
0***9,ผ้าบางมากเลย,Negative
k***.,นาฬิกากินถ่านวันละก้อนเลยครับ,Negative
วรินทรา ภ.,วัสดุพอใช้ ขนาดเล็กมากกก ไม่ตรงปก การออกแบบดีอยู่ ร้านนี้ไม่แนะนำค่ะ สินค้าราคาถูกก็จริง แต่ ไซส์ไม่ตรงตามที่แจ้งไว้ เสียเวลาส่งคืน ใครที่กำลังจะสั่งซื้อ เผื่อไป ซมเลยคะ,Negative
*******756,สินค้ามาไม่ตรงปก แบบนี้ซื้อตามตลาดดีกว่า ราคาถูกกว่าเยอะ จัดส่งมาแบบนี้เสียความรู้สึกที่สั่งไปครับ คงจะไม่สั่งซื้อจากร้านนี้อีกแล้วครับ,Negative
Kwanruethai S.,กางเกงชำรุดขาด,Negative
0***8,ทรงโอเคแต่ไม่ใช่เนื้อผ้ายีน,Negative
****8,สินค้าไม่ตรงปกเชือกผูกก็ไม่มีตามรูปมีเชือกผูก,Negative
` T.,ใช้ได้วันพัง,Negative
chutima (.,หูฟัง ฟังไม่ได้เลย แถมยังคุยโทรศัพท์กับใครไม่ได้ด้วย,Negative
จุฑามาศ ศ.,สั้งสีขาว ได้สีครีม สติ๊กเกอร์เป็นกระดาษไม่กันน้ำ,Negative
Natnaree2544,สั่งไป ตัวแต่ได้รับมาแค่ ตัวและไม่ตรงกับลายที่สั่งไปด้วยค่ะ กว่าจะได้รับเงินคืนเกือบ อาทิตย์เลยค่ะ ตอนนั้นก็รอสินค้ากว่า อาทิตย์ถึงจะได้ของเหมือนกัน เสียเวลามากค่ะ,Negative
จากไปแต่ ใ.,ตรงปกมากค่ะชอบมาก,Negative
ญ***ง,ผ้าบางมากกกกกก ขนาดเล็กมากกกก,Negative
ส***.,ฟังก์ชั่น น้ำหนักเบาพกสะดวก มีทุกสายชาจน์ คุณภาพ ดีกว่าราคาแน่นอน วัสดุ ดีทมากสำหรับราคา บาท,Negative
ป.เปรี้ยว,สั่งสีขาว ได้สีครีมจ้า แย่มากกกกๆๆๆๆๆ,Negative
Benjasiri R.,วัสดุ ดี ขนาด กำลังดี การออกแบบสวย,Negative
ส***.,สินค้าแย่ที่สุด ไม่เคยเจอเลยร้านที่สินค้าแย่ขนาดนี้ พูดอะไรคนในสายก็ไม่ได้ยิน เดี๋ยวก็เป็นอะไรก็ไม่รู้,Negative
